#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2274 3.5608 1.9500 0.5045 0.341
  2 1.225620e+05 3.2454 3.5591 1.9500 0.5055 0.341
  3 2.499090e+05 3.2654 3.5571 1.9500 0.5066 0.341
  4 3.823580e+05 3.2873 3.5550 1.9500 0.5079 0.341
  5 5.201450e+05 3.3111 3.5527 1.9500 0.5094 0.341
  6 6.633620e+05 3.3369 3.5501 1.9500 0.5112 0.341
  7 8.118900e+05 3.3646 3.5473 1.9500 0.5132 0.341
  8 9.653250e+05 3.3942 3.5440 1.9500 0.5156 0.341
  9 1.122920e+06 3.4252 3.5409 1.9500 0.5183 0.341
 10 1.283590e+06 3.4576 3.5375 1.9500 0.5214 0.341
 11 1.445900e+06 3.4907 3.5338 1.9500 0.5249 0.341
 12 1.608230e+06 3.5243 3.5303 1.9500 0.5289 0.341
 13 1.768900e+06 3.5577 3.5264 1.9500 0.5333 0.341
 14 1.926330e+06 3.5906 3.5229 1.9500 0.5381 0.341
 15 2.079180e+06 3.6226 3.5191 1.9499 0.5433 0.341
 16 2.226460e+06 3.6534 3.5158 1.9499 0.5488 0.341
 17 2.367460e+06 3.6828 3.5123 1.9497 0.5547 0.341
 18 2.501800e+06 3.7107 3.5088 1.9494 0.5608 0.341
 19 2.629320e+06 3.7371 3.5059 1.9489 0.5670 0.341
 20 2.750030e+06 3.7620 3.5028 1.9479 0.5735 0.341
 21 2.864090e+06 3.7854 3.4997 1.9462 0.5800 0.341
 22 2.971730e+06 3.8075 3.4973 1.9433 0.5866 0.341
 23 3.073230e+06 3.8282 3.4944 1.9384 0.5933 0.341
 24 3.168900e+06 3.8478 3.4915 1.9303 0.5999 0.341
 25 3.259080e+06 3.8662 3.4890 1.9170 0.6065 0.341
 26 3.344120e+06 3.8835 3.4859 1.8943 0.6131 0.356
 27 3.424350e+06 3.8987 3.4822 1.8537 0.6190 0.380
 28 3.500720e+06 3.9124 3.4760 1.7658 0.6245 0.408
