#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3371 3.5375 1.6000 0.5243 0.341
  2 1.033730e+05 3.3626 3.5345 1.6000 0.5257 0.341
  3 2.128500e+05 3.3910 3.5315 1.6000 0.5274 0.341
  4 3.287670e+05 3.4221 3.5278 1.6000 0.5295 0.341
  5 4.511320e+05 3.4556 3.5243 1.6000 0.5320 0.341
  6 5.794800e+05 3.4911 3.5200 1.6000 0.5349 0.341
  7 7.127550e+05 3.5279 3.5159 1.5999 0.5383 0.341
  8 8.493300e+05 3.5652 3.5115 1.5998 0.5423 0.341
  9 9.871690e+05 3.6022 3.5070 1.5995 0.5468 0.341
 10 1.124130e+06 3.6383 3.5025 1.5988 0.5518 0.341
 11 1.258270e+06 3.6726 3.4982 1.5970 0.5572 0.341
 12 1.388090e+06 3.7050 3.4939 1.5928 0.5630 0.341
 13 1.512550e+06 3.7352 3.4896 1.5834 0.5692 0.341
 14 1.631110e+06 3.7632 3.4847 1.5619 0.5755 0.341
 15 1.743530e+06 3.7891 3.4786 1.5064 0.5820 0.341
 16 1.849880e+06 3.8124 3.4538 0.7327 0.5887 0.341
