#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2419 3.6438 4.0000 0.8858 0.261
  2 3.856360e+03 4.2545 3.6428 4.0000 0.8864 0.522
  3 1.012260e+04 4.2717 3.6405 4.0000 0.8868 1.022
  4 1.685150e+04 4.2873 3.6378 4.0000 0.8869 1.580
  5 2.369130e+04 4.3013 3.6348 4.0000 0.8870 2.153
  6 3.058110e+04 4.3138 3.6318 4.0000 0.8870 2.732
  7 3.750760e+04 4.3249 3.6288 4.0000 0.8870 3.312
  8 4.446600e+04 4.3349 3.6260 4.0000 0.8871 3.889
  9 5.145270e+04 4.3438 3.6232 4.0000 0.8871 4.462
 10 5.846490e+04 4.3518 3.6206 4.0000 0.8871 5.027
 11 6.549980e+04 4.3590 3.6177 3.9999 0.8871 5.583
 12 7.255520e+04 4.3655 3.6153 3.9999 0.8872 6.127
 13 7.962870e+04 4.3714 3.6129 3.9998 0.8872 6.661
 14 8.671870e+04 4.3767 3.6103 3.9997 0.8872 7.184
 15 9.382340e+04 4.3817 3.6081 3.9995 0.8872 7.689
 16 1.009410e+05 4.3862 3.6054 3.9993 0.8872 8.160
 17 1.080720e+05 4.3904 3.6031 3.9990 0.8872 8.570
 18 1.152130e+05 4.3944 3.5997 3.9987 0.8873 8.883
 19 1.223640e+05 4.3981 3.5960 3.9982 0.8873 9.052
 20 1.295260e+05 4.4016 3.5917 3.9977 0.8873 9.043
 21 1.366960e+05 4.4049 3.5872 3.9971 0.8873 8.783
 22 1.438750e+05 4.4081 3.5822 3.9965 0.8873 8.293
 23 1.510620e+05 4.4112 3.5775 3.9960 0.8873 7.585
 24 1.582570e+05 4.4142 3.5728 3.9955 0.8873 6.698
 25 1.654600e+05 4.4171 3.5697 3.9951 0.8873 5.715
 26 1.726690e+05 4.4200 3.5678 3.9948 0.8873 4.694
 27 1.798850e+05 4.4229 3.5671 3.9946 0.8873 3.669
 28 1.871060e+05 4.4257 3.5682 3.9944 0.8873 2.736
 29 1.943320e+05 4.4285 3.5703 3.9944 0.8873 1.997
 30 2.015640e+05 4.4312 3.5734 3.9943 0.8873 1.479
 31 2.087990e+05 4.4340 3.5765 3.9943 0.8873 1.166
 32 2.160390e+05 4.4367 3.5792 3.9943 0.8874 1.030
 33 2.232830e+05 4.4395 3.5800 3.9943 0.8874 0.966
 34 2.305300e+05 4.4422 3.5796 3.9943 0.8874 0.939
 35 2.377770e+05 4.4449 3.5788 3.9943 0.8874 0.924
