468	4.26
469	3.34
470	3.02
471	3.23
472	2.89
473	2.58
474	2.91
475	1.95
476	2.25
477	2.48
478	2.22
479	2.52
480	2.75
481	2.50
482	2.87
483	2.71
484	1.63
485	2.17
486	2.99
487	5.31
488	9.05
489	8.0
490	7.36
491	7.37
492	5.04
493	3.51
494	3.62
495	2.33
496	2.72
497	2.71
498	1.84
499	1.70
500	1.69
501	1.83
502	1.56
503	1.72
504	1.37
505	1.55
506	1.81
507	1.41
508	1.74
509	1.67
510	1.38
511	1.27
512	2.00
513	1.61
514	1.70
515	1.65
516	1.73
517	2.24
518	2.56
519	3.81
520	3.32
521	4.76
522	4.89
523	5.98
524	6.62
525	7.02
526	8.66
527	9.50
528	7.51
529	5.82
530	5.19
531	4.86
532	3.45
533	3.42
534	3.05
535	2.57
536	2.23
537	2.68
538	2.36
539	2.16
540	2.46
541	2.05
542	2.27
543	2.24
544	2.32
545	2.58
546	2.45
547	2.43
548	2.05
549	2.63
550	2.80
551	2.73
552	3.41
553	3.89
554	6.48
555	8.68
556	9.48
557	9.64
558	6.72
559	5.82
560	4.14
561	3.16
562	2.84
563	3.93
564	2.64
565	1.79
566	1.79
567	1.49
568	1.91
569	1.64
570	1.51
571	2.29
572	1.73
573	1.67
574	1.43
575	1.71
576	1.33
577	1.48
578	1.44
579	1.55
580	1.39
581	1.06
582	2.02
583	1.54
584	1.65
585	2.52
586	2.41
587	3.14
588	4.02
589	5.27
590	6.40
591	5.57
592	5.74
593	5.06
594	8.07
595	9.47
596	9.51
597	7.30
598	5.12
599	4.39
600	3.80
601	3.32
602	2.88
603	2.40
604	2.21
605	2.50
606	2.43
607	1.72
608	1.93
609	1.94
610	1.71
611	1.89
612	2.10
613	2.64
614	1.45
615	2.78
616	1.96
617	1.61
618	1.81
619	1.85
620	1.82
621	2.10
622	3.61
623	3.77
624	6.69
625	7.08
626	9.66
627	9.45
628	7.29
629	6.02
630	4.01
631	4.07
632	2.73
633	3.44
634	2.05
635	2.02
636	1.48
637	1.85
638	1.98
639	2.19
640	1.69
641	1.78
642	1.37
643	1.54
644	2.09
645	2.51
646	1.17
647	1.68
648	1.64
649	2.02
650	1.61
651	2.07
652	1.32
653	1.85
654	2.26
655	2.27
656	3.20
657	3.00
658	2.50
659	3.15
660	3.64
661	4.49
662	5.41
663	4.68
664	6.42
665	5.14
666	8.91
667	9.42
668	7.00
669	8.26
670	4.63
671	3.55
672	2.91
673	3.54
674	2.98
675	2.85
676	2.23
677	2.01
678	2.21
679	2.10
680	2.02
681	1.42
682	1.50
683	2.22
684	2.41
685	1.89
686	1.63
687	1.65
688	1.58
689	2.05
690	1.64
691	2.65
692	4.40
693	3.51
694	4.51
695	3.93
696	6.15
697	7.14
698	7.96
699	9.15
700	8.44
701	7.58
702	5.09
703	4.99
704	3.14
705	2.99
706	1.89
707	2.27
708	2.62
709	1.62
710	2.06
711	1.49
712	2.28
713	1.98
714	1.90
715	1.40
716	3.19
717	3.39
718	1.55
719	1.68
720	1.59
721	1.82
722	1.53
723	1.87
724	1.76
725	1.75
726	2.46
727	2.22
728	2.89
729	2.66
730	2.76
731	4.29
732	4.28
733	4.54
734	5.82
735	7.41
736	5.92
737	6.94
738	10.63
739	7.66
740	5.27
741	5.65
742	3.99
743	3.63
744	2.70
745	2.61
746	3.78
747	2.47
748	3.33
749	2.00
750	2.34
751	1.97
752	2.23
753	2.5
754	2.42
755	2.80
756	2.22
757	2.40
758	1.80
759	2.35
760	1.88
761	2.10
762	1.77
763	2.27
764	2.15
765	3.66
766	5.03
767	5.58
768	4.97
769	5.04
770	8.76
771	10.36
772	8.05
773	8.18
774	6.04
775	5.07
776	3.84
777	3.19
778	3.55
779	2.56
780	2.03
781	2.38
782	2.36
783	1.78
784	1.58
785	1.87
786	2.08
787	1.67
788	2.18
789	2.36
790	1.30
791	1.92
792	1.65
793	2.06
794	1.88
795	2.07
796	2.00
797	2.12
798	2.15
799	2.08
800	2.96
801	2.34
802	2.55
803	3.70
804	4.81
805	5.69
806	5.50
807	4.92
808	5.42
809	7.12
810	5.82
811	5.62
812	5.29
813	4.76
814	3.90
815	3.23
816	3.67
817	2.60
818	3.85
819	2.06
820	2.06
821	2.05
822	2.07
895	3.40
896	3.22
897	2.44
898	2.45
