#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.2723 3.6073 1.5000 0.5381 0.316
  2 1.585520e+05 3.3271 3.6022 1.5000 0.5404 0.407
  3 3.591190e+05 3.3909 3.5956 1.5000 0.5430 0.678
  4 5.932490e+05 3.4605 3.5861 1.5000 0.5462 1.262
  5 8.495240e+05 3.5294 3.5601 1.4996 0.5500 2.238
  6 1.114670e+06 3.5918 3.5300 1.4976 0.5541 3.532
  7 1.379210e+06 3.6442 3.5067 1.4905 0.5584 4.934
  8 1.638290e+06 3.6864 3.4870 1.4729 0.5626 6.255
  9 1.889680e+06 3.7202 3.4697 1.4391 0.5668 7.406
 10 2.131790e+06 3.7477 3.4535 1.3850 0.5712 8.393
 11 2.363070e+06 3.7707 3.4372 1.3079 0.5759 9.235
 12 2.581880e+06 3.7908 3.4197 1.2067 0.5810 9.953
 13 2.787510e+06 3.8095 3.3953 0.5871 0.5871 9.953
