#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2542 3.5787 4.0000 0.8638 0.318
  2 5.557900e+03 4.2688 3.5773 3.9999 0.8647 0.335
  3 1.239020e+04 4.2836 3.5757 3.9998 0.8652 0.363
  4 2.039220e+04 4.2987 3.5738 3.9997 0.8656 0.405
  5 2.929860e+04 4.3129 3.5717 3.9994 0.8659 0.459
  6 3.880040e+04 4.3258 3.5700 3.9990 0.8661 0.521
  7 4.866160e+04 4.3371 3.5683 3.9984 0.8662 0.590
  8 5.873210e+04 4.3470 3.5666 3.9976 0.8663 0.662
  9 6.892490e+04 4.3555 3.5650 3.9965 0.8664 0.737
 10 7.919080e+04 4.3629 3.5633 3.9952 0.8664 0.814
 11 8.950300e+04 4.3694 3.5617 3.9934 0.8665 0.893
 12 9.984630e+04 4.3751 3.5598 3.9913 0.8665 0.972
 13 1.102120e+05 4.3803 3.5568 3.9883 0.8665 1.051
 14 1.205960e+05 4.3852 3.5474 3.9883 0.8665 1.129
 15 1.309920e+05 4.3897 3.5399 3.9883 0.8665 1.204
 16 1.413970e+05 4.3940 3.5346 3.9882 0.8666 1.273
 17 1.518090e+05 4.3980 3.5304 3.9881 0.8666 1.331
 18 1.622280e+05 4.4020 3.5271 3.9881 0.8666 1.372
 19 1.726530e+05 4.4058 3.5238 3.9880 0.8666 1.391
 20 1.830820e+05 4.4095 3.5212 3.9879 0.8666 1.385
 21 1.935160e+05 4.4131 3.5190 3.9878 0.8666 1.353
 22 2.039540e+05 4.4167 3.5174 3.9877 0.8666 1.295
 23 2.143960e+05 4.4203 3.5166 3.9876 0.8666 1.213
 24 2.248420e+05 4.4239 3.5170 3.9875 0.8666 1.109
 25 2.352910e+05 4.4275 3.5203 3.9874 0.8666 0.987
 26 2.457430e+05 4.4307 3.5375 3.9832 0.8666 0.856
 27 2.562030e+05 4.4333 3.5435 3.9695 0.8666 0.728
 28 2.666790e+05 4.4351 3.5437 3.9481 0.8666 0.610
 29 2.771810e+05 4.4369 3.5433 3.9254 0.8666 0.508
 30 2.877090e+05 4.4384 3.5428 3.8999 0.8667 0.426
 31 2.982680e+05 4.4395 3.5424 3.8712 0.8667 0.366
 32 3.088600e+05 4.4403 3.5413 3.8382 0.8667 0.327
 33 3.194880e+05 4.4405 3.5405 3.7996 0.8667 0.306
 34 3.301590e+05 4.4399 3.5395 3.7536 0.8667 0.300
 35 3.408790e+05 4.4385 3.5383 3.6982 0.8667 0.306
 36 3.516570e+05 4.4358 3.5368 3.6295 0.8667 0.327
 37 3.625030e+05 4.4313 3.5352 3.5416 0.8668 0.367
 38 3.734340e+05 4.4238 3.5330 3.4222 0.8668 0.441
 39 3.844750e+05 4.4106 3.5300 3.2410 0.8668 0.556
 40 3.956710e+05 4.3808 3.5241 2.8603 0.8669 0.701
