#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3414 3.5858 5.0000 0.9689 0.326
  2 1.772530e+03 4.3748 3.5826 5.0000 0.9694 0.330
  3 3.793480e+03 4.4073 3.5795 5.0000 0.9696 0.338
  4 6.068480e+03 4.4391 3.5764 4.9999 0.9698 0.347
  5 8.554800e+03 4.4692 3.5734 4.9998 0.9700 0.348
  6 1.119280e+04 4.4968 3.5706 4.9996 0.9701 0.307
  7 1.393290e+04 4.5216 3.5681 4.9991 0.9702 0.209
  8 1.674060e+04 4.5437 3.5661 4.9983 0.9703 0.105
  9 1.959450e+04 4.5632 3.5642 4.9970 0.9703 0.063
 10 2.248190e+04 4.5805 3.5623 4.9949 0.9704 0.061
 11 2.539540e+04 4.5958 3.5607 4.9918 0.9705 0.063
 12 2.833110e+04 4.6092 3.5593 4.9873 0.9705 0.065
 13 3.128710e+04 4.6210 3.5579 4.9812 0.9706 0.068
 14 3.426270e+04 4.6313 3.5566 4.9730 0.9706 0.071
 15 3.725800e+04 4.6402 3.5555 4.9623 0.9707 0.074
 16 4.027370e+04 4.6479 3.5544 4.9487 0.9707 0.078
 17 4.331080e+04 4.6544 3.5534 4.9316 0.9708 0.082
 18 4.637070e+04 4.6597 3.5525 4.9107 0.9708 0.086
 19 4.945520e+04 4.6639 3.5516 4.8852 0.9709 0.090
 20 5.256630e+04 4.6671 3.5507 4.8547 0.9709 0.095
 21 5.570630e+04 4.6691 3.5499 4.8184 0.9710 0.100
 22 5.887770e+04 4.6701 3.5491 4.7756 0.9710 0.106
 23 6.208350e+04 4.6698 3.5483 4.7254 0.9711 0.111
 24 6.532690e+04 4.6683 3.5474 4.6665 0.9711 0.117
 25 6.861170e+04 4.6655 3.5466 4.5972 0.9712 0.123
 26 7.194210e+04 4.6611 3.5457 4.5163 0.9712 0.128
 27 7.532300e+04 4.6550 3.5448 4.4202 0.9713 0.134
 28 7.876010e+04 4.6467 3.5438 4.3053 0.9713 0.140
 29 8.226050e+04 4.6354 3.5428 4.1634 0.9714 0.145
 30 8.583380e+04 4.6202 3.5413 3.9836 0.9714 0.149
 31 8.949260e+04 4.5982 3.5392 3.7334 0.9714 0.153
 32 9.325090e+04 4.5604 3.5356 3.3081 0.9715 0.189
 33 9.713220e+04 4.4981 3.5266 2.5164 0.9715 0.324
 34 1.011920e+05 4.4578 3.5176 1.7775 0.9716 0.558
