#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5658 3.4558 1.8000 0.5538 0.362
  2 3.390470e+04 3.5799 3.4537 1.7999 0.5549 0.362
  3 6.755430e+04 3.5945 3.4515 1.7997 0.5561 0.362
  4 1.009310e+05 3.6092 3.4490 1.7994 0.5574 0.362
  5 1.340200e+05 3.6240 3.4468 1.7990 0.5588 0.362
  6 1.668040e+05 3.6387 3.4446 1.7984 0.5602 0.362
  7 1.992710e+05 3.6532 3.4423 1.7976 0.5617 0.362
  8 2.314070e+05 3.6675 3.4398 1.7962 0.5633 0.362
  9 2.632020e+05 3.6815 3.4376 1.7943 0.5649 0.362
 10 2.946430e+05 3.6953 3.4353 1.7914 0.5667 0.362
 11 3.257240e+05 3.7087 3.4328 1.7871 0.5684 0.362
 12 3.564350e+05 3.7217 3.4301 1.7806 0.5702 0.362
 13 3.867700e+05 3.7344 3.4277 1.7708 0.5721 0.362
 14 4.167220e+05 3.7467 3.4247 1.7555 0.5741 0.362
 15 4.462890e+05 3.7586 3.4211 1.7302 0.5760 0.362
 16 4.754670e+05 3.7702 3.4163 1.6821 0.5781 0.362
 17 5.042600e+05 3.7809 3.4044 1.5353 0.5802 0.362
