#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1010 3.4446 3.5000 0.7508 0.360
  2 7.352950e+03 4.1101 3.4431 3.4986 0.7519 0.360
  3 1.491210e+04 4.1184 3.4420 3.4967 0.7528 0.361
  4 2.278990e+04 4.1262 3.4407 3.4943 0.7535 0.362
  5 3.103010e+04 4.1337 3.4393 3.4912 0.7542 0.363
  6 3.962880e+04 4.1406 3.4383 3.4872 0.7548 0.364
  7 4.855680e+04 4.1469 3.4371 3.4821 0.7553 0.366
  8 5.777300e+04 4.1527 3.4358 3.4759 0.7558 0.368
  9 6.723290e+04 4.1580 3.4350 3.4683 0.7563 0.371
 10 7.689330e+04 4.1626 3.4339 3.4590 0.7567 0.374
 11 8.671490e+04 4.1667 3.4330 3.4479 0.7571 0.377
 12 9.666260e+04 4.1704 3.4319 3.4347 0.7574 0.381
 13 1.067060e+05 4.1736 3.4311 3.4191 0.7578 0.384
 14 1.168200e+05 4.1764 3.4300 3.4006 0.7581 0.388
 15 1.269810e+05 4.1789 3.4290 3.3787 0.7584 0.392
 16 1.371710e+05 4.1811 3.4278 3.3524 0.7588 0.397
 17 1.473690e+05 4.1831 3.4264 3.3205 0.7591 0.401
 18 1.575600e+05 4.1850 3.4248 3.2807 0.7595 0.406
 19 1.677250e+05 4.1867 3.4229 3.2287 0.7599 0.410
 20 1.778400e+05 4.1882 3.4201 3.1555 0.7604 0.415
 21 1.878770e+05 4.1896 3.4157 3.0322 0.7609 0.420
 22 1.977890e+05 4.1902 3.3960 2.5066 0.7615 0.424
 23 2.075110e+05 4.1913 3.3669 1.2052 0.7629 0.424
