#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.4354 3.6183 4.0000 0.9909 0.330
  2 1.521180e+03 4.4542 3.6162 4.0000 0.9914 0.390
  3 3.910550e+03 4.4790 3.6135 4.0000 0.9917 0.498
  4 6.428120e+03 4.5008 3.6099 4.0000 0.9918 0.613
  5 8.968540e+03 4.5196 3.6070 4.0000 0.9918 0.688
  6 1.151700e+04 4.5360 3.6043 4.0000 0.9918 0.618
  7 1.407110e+04 4.5501 3.6023 4.0000 0.9918 0.360
  8 1.663010e+04 4.5625 3.6008 4.0000 0.9918 0.151
  9 1.919360e+04 4.5734 3.5998 3.9999 0.9918 0.109
 10 2.176110e+04 4.5829 3.5982 3.9999 0.9918 0.115
 11 2.433230e+04 4.5913 3.5967 3.9999 0.9918 0.123
 12 2.690670e+04 4.5987 3.5950 3.9999 0.9918 0.133
 13 2.948400e+04 4.6053 3.5937 3.9998 0.9919 0.143
 14 3.206400e+04 4.6111 3.5920 3.9998 0.9919 0.152
 15 3.464630e+04 4.6164 3.5906 3.9997 0.9919 0.164
 16 3.723080e+04 4.6211 3.5899 3.9996 0.9919 0.176
 17 3.981730e+04 4.6254 3.5884 3.9995 0.9919 0.189
 18 4.240560e+04 4.6292 3.5873 3.9994 0.9919 0.202
 19 4.499560e+04 4.6327 3.5865 3.9993 0.9919 0.215
 20 4.758700e+04 4.6360 3.5850 3.9991 0.9919 0.230
 21 5.017990e+04 4.6390 3.5843 3.9990 0.9919 0.245
 22 5.277420e+04 4.6417 3.5832 3.9988 0.9919 0.260
 23 5.536960e+04 4.6443 3.5826 3.9986 0.9919 0.277
 24 5.796620e+04 4.6467 3.5816 3.9984 0.9919 0.293
 25 6.056400e+04 4.6490 3.5805 3.9981 0.9919 0.311
 26 6.316280e+04 4.6512 3.5798 3.9978 0.9919 0.329
 27 6.576260e+04 4.6532 3.5789 3.9975 0.9919 0.347
 28 6.836340e+04 4.6552 3.5783 3.9972 0.9919 0.366
 29 7.096510e+04 4.6571 3.5775 3.9969 0.9919 0.385
 30 7.356780e+04 4.6589 3.5764 3.9965 0.9919 0.405
 31 7.617140e+04 4.6607 3.5756 3.9960 0.9919 0.426
 32 7.877590e+04 4.6624 3.5749 3.9956 0.9919 0.447
 33 8.138120e+04 4.6641 3.5741 3.9951 0.9919 0.468
 34 8.398750e+04 4.6657 3.5735 3.9945 0.9919 0.490
 35 8.659470e+04 4.6673 3.5728 3.9940 0.9919 0.512
 36 8.920170e+04 4.6689 3.5720 3.9933 0.9919 0.535
 37 9.180960e+04 4.6705 3.5711 3.9926 0.9919 0.558
 38 9.441830e+04 4.6720 3.5703 3.9919 0.9919 0.582
