#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3218 3.6095 3.0000 0.8701 0.336
  2 5.784390e+03 4.3112 3.6107 3.0000 0.8713 0.567
  3 1.575770e+04 4.3146 3.6081 3.0000 0.8722 1.100
  4 2.677740e+04 4.3170 3.6018 3.0000 0.8726 1.736
  5 3.809040e+04 4.3193 3.5928 3.0000 0.8728 2.404
  6 4.953590e+04 4.3216 3.5848 3.0000 0.8729 3.077
  7 6.106820e+04 4.3239 3.5782 2.9999 0.8730 3.741
  8 7.266560e+04 4.3263 3.5723 2.9998 0.8730 4.389
  9 8.431350e+04 4.3288 3.5673 2.9996 0.8731 5.015
 10 9.600140e+04 4.3313 3.5627 2.9994 0.8731 5.614
 11 1.077160e+05 4.3339 3.5586 2.9990 0.8732 6.187
 12 1.194570e+05 4.3365 3.5548 2.9985 0.8732 6.733
 13 1.312190e+05 4.3391 3.5514 2.9979 0.8733 7.253
 14 1.429990e+05 4.3418 3.5480 2.9970 0.8733 7.747
 15 1.547970e+05 4.3446 3.5450 2.9959 0.8733 8.216
 16 1.666090e+05 4.3474 3.5424 2.9946 0.8733 8.662
 17 1.784360e+05 4.3502 3.5395 2.9931 0.8733 9.087
 18 1.902750e+05 4.3530 3.5371 2.9912 0.8734 9.491
 19 2.021280e+05 4.3559 3.5347 2.9891 0.8734 9.875
 20 2.139930e+05 4.3588 3.5321 2.9867 0.8734 10.241
 21 2.258710e+05 4.3617 3.5301 2.9839 0.8734 10.591
 22 2.377610e+05 4.3647 3.5278 2.9808 0.8734 10.924
 23 2.496640e+05 4.3676 3.5255 2.9769 0.8734 11.242
 24 2.615800e+05 4.3704 3.5236 2.9717 0.8735 11.546
 25 2.735120e+05 4.3731 3.5214 2.9650 0.8735 11.838
 26 2.854600e+05 4.3757 3.5195 2.9567 0.8735 12.118
 27 2.974280e+05 4.3782 3.5173 2.9461 0.8735 12.386
 28 3.094170e+05 4.3804 3.5153 2.9332 0.8735 12.645
 29 3.214310e+05 4.3823 3.5133 2.9175 0.8735 12.895
 30 3.334740e+05 4.3840 3.5114 2.8985 0.8736 13.136
 31 3.455500e+05 4.3851 3.5089 2.8748 0.8736 13.370
 32 3.576640e+05 4.3857 3.5069 2.8462 0.8736 13.597
 33 3.698240e+05 4.3856 3.5047 2.8117 0.8736 13.820
 34 3.820370e+05 4.3847 3.5024 2.7699 0.8737 14.037
 35 3.943110e+05 4.3828 3.4996 2.7190 0.8737 14.252
 36 4.066570e+05 4.3795 3.4969 2.6563 0.8737 14.465
 37 4.190900e+05 4.3743 3.4936 2.5775 0.8738 14.678
 38 4.316260e+05 4.3666 3.4898 2.4746 0.8738 14.895
 39 4.442910e+05 4.3556 3.4852 2.3408 0.8739 15.122
 40 4.571150e+05 4.3420 3.4795 2.1772 0.8739 15.364
 41 4.701260e+05 4.3244 3.4721 1.9611 0.8740 15.637
 42 4.833620e+05 4.3011 3.4614 1.6338 0.8741 15.996
