#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0043 3.5975 1.6000 0.7113 0.275
  2 3.192740e+04 4.0124 3.5967 1.5999 0.7140 1.869
  3 9.479730e+04 4.0235 3.5722 1.5998 0.7174 5.921
  4 1.643220e+05 4.0309 3.5306 1.5959 0.7192 9.358
  5 2.343670e+05 4.0351 3.5050 1.5794 0.7201 11.599
  6 3.043500e+05 4.0373 3.4872 1.5472 0.7206 13.044
  7 3.743330e+05 4.0384 3.4737 1.5004 0.7208 14.021
  8 4.444400e+05 4.0391 3.4622 1.4406 0.7209 14.732
  9 5.147130e+05 4.0396 3.4518 1.3694 0.7211 15.271
 10 5.851820e+05 4.0406 3.4425 1.2876 0.7216 15.692
 11 6.550450e+05 4.0417 3.4342 1.1856 0.7223 16.024
