#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3842 3.4842 1.4000 0.5272 0.366
  2 6.136020e+04 3.4005 3.4819 1.4000 0.5282 0.366
  3 1.234130e+05 3.4177 3.4799 1.3999 0.5293 0.366
  4 1.861890e+05 3.4356 3.4774 1.3998 0.5305 0.366
  5 2.497090e+05 3.4541 3.4748 1.3997 0.5318 0.366
  6 3.139880e+05 3.4730 3.4721 1.3995 0.5332 0.366
  7 3.790280e+05 3.4924 3.4693 1.3992 0.5347 0.366
  8 4.448180e+05 3.5121 3.4665 1.3986 0.5364 0.366
  9 5.113340e+05 3.5320 3.4637 1.3975 0.5382 0.366
 10 5.785350e+05 3.5521 3.4607 1.3957 0.5402 0.366
 11 6.463610e+05 3.5722 3.4573 1.3925 0.5423 0.366
 12 7.147370e+05 3.5924 3.4541 1.3867 0.5445 0.366
 13 7.835660e+05 3.6125 3.4502 1.3756 0.5470 0.366
 14 8.527360e+05 3.6325 3.4457 1.3527 0.5496 0.366
 15 9.221190e+05 3.6522 3.4384 1.2940 0.5523 0.366
