#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7806 3.4965 3.0000 0.5827 0.351
  2 3.804040e+04 3.7886 3.4952 3.0000 0.5842 0.351
  3 7.695930e+04 3.7974 3.4943 3.0000 0.5858 0.351
  4 1.167860e+05 3.8067 3.4932 3.0000 0.5876 0.351
  5 1.575290e+05 3.8165 3.4919 3.0000 0.5896 0.351
  6 1.991650e+05 3.8267 3.4907 2.9999 0.5918 0.351
  7 2.416460e+05 3.8371 3.4895 2.9999 0.5942 0.351
  8 2.848890e+05 3.8477 3.4879 2.9999 0.5967 0.351
  9 3.287840e+05 3.8584 3.4867 2.9999 0.5995 0.351
 10 3.731940e+05 3.8692 3.4855 2.9998 0.6025 0.351
 11 4.179580e+05 3.8800 3.4840 2.9997 0.6056 0.351
 12 4.629010e+05 3.8907 3.4827 2.9996 0.6090 0.351
 13 5.078420e+05 3.9013 3.4812 2.9995 0.6124 0.356
 14 5.525990e+05 3.9103 3.4801 2.9994 0.6154 0.364
 15 5.976320e+05 3.9181 3.4791 2.9992 0.6179 0.376
 16 6.435280e+05 3.9250 3.4781 2.9989 0.6202 0.391
 17 6.904470e+05 3.9312 3.4769 2.9987 0.6223 0.408
 18 7.383350e+05 3.9367 3.4761 2.9983 0.6242 0.428
 19 7.870440e+05 3.9417 3.4752 2.9979 0.6259 0.449
 20 8.363960e+05 3.9463 3.4749 2.9975 0.6275 0.472
 21 8.862150e+05 3.9504 3.4742 2.9969 0.6290 0.496
 22 9.363410e+05 3.9541 3.4735 2.9963 0.6304 0.521
 23 9.866390e+05 3.9575 3.4728 2.9957 0.6317 0.547
 24 1.037000e+06 3.9607 3.4725 2.9950 0.6330 0.574
 25 1.087330e+06 3.9637 3.4719 2.9942 0.6342 0.600
 26 1.137550e+06 3.9664 3.4713 2.9933 0.6354 0.627
 27 1.187620e+06 3.9691 3.4711 2.9924 0.6366 0.655
 28 1.237480e+06 3.9716 3.4705 2.9914 0.6377 0.682
 29 1.287100e+06 3.9743 3.4703 2.9903 0.6389 0.710
 30 1.336460e+06 3.9773 3.4696 2.9892 0.6400 0.737
 31 1.385520e+06 3.9806 3.4693 2.9879 0.6411 0.765
 32 1.434270e+06 3.9842 3.4687 2.9865 0.6423 0.792
 33 1.482710e+06 3.9882 3.4682 2.9850 0.6434 0.820
 34 1.530800e+06 3.9924 3.4678 2.9834 0.6445 0.847
 35 1.578550e+06 3.9969 3.4673 2.9815 0.6456 0.875
 36 1.625950e+06 4.0017 3.4667 2.9794 0.6467 0.902
 37 1.672990e+06 4.0068 3.4661 2.9770 0.6479 0.929
 38 1.719650e+06 4.0122 3.4654 2.9743 0.6490 0.957
 39 1.765950e+06 4.0178 3.4645 2.9712 0.6501 0.984
 40 1.811860e+06 4.0236 3.4633 2.9674 0.6513 1.011
 41 1.857390e+06 4.0291 3.4195 2.9368 0.6524 1.037
 42 1.902550e+06 4.0339 3.4035 2.8778 0.6536 1.064
 43 1.947100e+06 4.0379 3.3950 2.7925 0.6549 1.090
 44 1.990740e+06 4.0410 3.3869 2.6798 0.6564 1.115
 45 2.033210e+06 4.0421 3.3772 2.5102 0.6581 1.138
 46 2.074210e+06 4.0399 3.3622 2.2290 0.6602 1.155
