#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3713 3.5144 2.0500 0.5048 0.346
  2 7.300510e+04 3.3789 3.5136 2.0500 0.5055 0.346
  3 1.464620e+05 3.3872 3.5124 2.0500 0.5062 0.346
  4 2.203880e+05 3.3960 3.5114 2.0500 0.5069 0.346
  5 2.948020e+05 3.4052 3.5104 2.0500 0.5077 0.346
  6 3.697200e+05 3.4148 3.5094 2.0500 0.5086 0.346
  7 4.451540e+05 3.4248 3.5080 2.0500 0.5095 0.346
  8 5.211140e+05 3.4353 3.5068 2.0500 0.5105 0.346
  9 5.976080e+05 3.4462 3.5056 2.0500 0.5116 0.346
 10 6.746360e+05 3.4575 3.5040 2.0500 0.5127 0.346
 11 7.521970e+05 3.4692 3.5028 2.0500 0.5139 0.346
 12 8.302790e+05 3.4813 3.5014 2.0500 0.5153 0.346
 13 9.088670e+05 3.4937 3.4997 2.0500 0.5167 0.346
 14 9.879350e+05 3.5066 3.4983 2.0500 0.5182 0.346
 15 1.067450e+06 3.5198 3.4967 2.0500 0.5198 0.346
 16 1.147370e+06 3.5333 3.4949 2.0500 0.5216 0.346
 17 1.227640e+06 3.5472 3.4933 2.0500 0.5234 0.346
 18 1.308190e+06 3.5613 3.4914 2.0500 0.5254 0.346
 19 1.388940e+06 3.5757 3.4898 2.0500 0.5275 0.346
 20 1.469810e+06 3.5904 3.4878 2.0499 0.5297 0.346
 21 1.550700e+06 3.6052 3.4857 2.0499 0.5321 0.346
 22 1.631470e+06 3.6202 3.4840 2.0499 0.5346 0.346
 23 1.712020e+06 3.6353 3.4819 2.0498 0.5373 0.346
 24 1.792200e+06 3.6505 3.4801 2.0497 0.5401 0.346
 25 1.871870e+06 3.6658 3.4780 2.0496 0.5431 0.346
 26 1.950870e+06 3.6810 3.4759 2.0493 0.5462 0.346
 27 2.029070e+06 3.6962 3.4737 2.0490 0.5495 0.346
 28 2.106300e+06 3.7114 3.4719 2.0486 0.5529 0.346
 29 2.182420e+06 3.7263 3.4698 2.0479 0.5565 0.346
 30 2.257290e+06 3.7411 3.4677 2.0469 0.5601 0.346
 31 2.330780e+06 3.7558 3.4655 2.0455 0.5639 0.346
 32 2.402770e+06 3.7701 3.4637 2.0433 0.5679 0.346
 33 2.473170e+06 3.7842 3.4616 2.0403 0.5719 0.346
 34 2.541890e+06 3.7981 3.4594 2.0358 0.5760 0.346
 35 2.608860e+06 3.8116 3.4572 2.0292 0.5801 0.346
 36 2.674030e+06 3.8248 3.4549 2.0194 0.5844 0.346
 37 2.737370e+06 3.8377 3.4525 2.0046 0.5887 0.346
 38 2.798860e+06 3.8503 3.4493 1.9814 0.5931 0.346
 39 2.858500e+06 3.8625 3.4459 1.9415 0.5974 0.346
 40 2.916310e+06 3.8744 3.4396 1.8581 0.6019 0.346
 41 2.972340e+06 3.8858 3.4077 0.7673 0.6063 0.346
