#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.0758 3.4859 4.0000 0.7605 0.354
  2 8.723080e+03 4.0886 3.4840 4.0000 0.7616 0.354
  3 1.788710e+04 4.1006 3.4827 3.9999 0.7624 0.355
  4 2.757570e+04 4.1121 3.4809 3.9998 0.7632 0.357
  5 3.784670e+04 4.1231 3.4797 3.9997 0.7639 0.359
  6 4.870490e+04 4.1334 3.4781 3.9995 0.7645 0.361
  7 6.012130e+04 4.1429 3.4769 3.9992 0.7650 0.364
  8 7.204750e+04 4.1516 3.4758 3.9989 0.7655 0.368
  9 8.442550e+04 4.1594 3.4745 3.9985 0.7659 0.373
 10 9.719500e+04 4.1664 3.4736 3.9980 0.7663 0.378
 11 1.102980e+05 4.1726 3.4729 3.9973 0.7666 0.384
 12 1.236810e+05 4.1780 3.4721 3.9966 0.7669 0.390
 13 1.372960e+05 4.1828 3.4714 3.9957 0.7671 0.396
 14 1.511030e+05 4.1871 3.4705 3.9948 0.7673 0.403
 15 1.650680e+05 4.1908 3.4700 3.9937 0.7675 0.410
 16 1.791600e+05 4.1942 3.4695 3.9924 0.7676 0.417
 17 1.933570e+05 4.1972 3.4690 3.9911 0.7677 0.425
 18 2.076390e+05 4.2000 3.4686 3.9896 0.7678 0.433
 19 2.219900e+05 4.2026 3.4682 3.9880 0.7679 0.441
 20 2.363960e+05 4.2050 3.4678 3.9863 0.7679 0.449
 21 2.508480e+05 4.2074 3.4674 3.9845 0.7680 0.457
 22 2.653380e+05 4.2096 3.4670 3.9825 0.7681 0.466
 23 2.798580e+05 4.2119 3.4666 3.9804 0.7681 0.474
 24 2.944040e+05 4.2140 3.4662 3.9781 0.7681 0.482
 25 3.089710e+05 4.2162 3.4658 3.9757 0.7682 0.491
 26 3.235560e+05 4.2184 3.4654 3.9731 0.7682 0.499
 27 3.381560e+05 4.2205 3.4650 3.9703 0.7683 0.508
 28 3.527690e+05 4.2227 3.4646 3.9674 0.7683 0.517
 29 3.673940e+05 4.2250 3.4643 3.9642 0.7683 0.526
 30 3.820290e+05 4.2272 3.4641 3.9608 0.7683 0.534
 31 3.966740e+05 4.2295 3.4637 3.9571 0.7684 0.543
 32 4.113270e+05 4.2318 3.4632 3.9532 0.7684 0.552
 33 4.259870e+05 4.2342 3.4628 3.9489 0.7684 0.561
 34 4.406550e+05 4.2366 3.4623 3.9443 0.7685 0.570
 35 4.553310e+05 4.2390 3.4619 3.9393 0.7685 0.579
 36 4.700130e+05 4.2415 3.4614 3.9339 0.7685 0.588
 37 4.847010e+05 4.2440 3.4609 3.9280 0.7686 0.597
 38 4.993970e+05 4.2465 3.4604 3.9215 0.7686 0.607
 39 5.140980e+05 4.2490 3.4598 3.9144 0.7686 0.616
 40 5.288060e+05 4.2515 3.4593 3.9065 0.7687 0.625
 41 5.435210e+05 4.2541 3.4587 3.8979 0.7687 0.634
 42 5.582410e+05 4.2566 3.4581 3.8884 0.7687 0.644
 43 5.729680e+05 4.2591 3.4575 3.8778 0.7688 0.653
 44 5.877020e+05 4.2617 3.4569 3.8660 0.7688 0.663
 45 6.024410e+05 4.2641 3.4562 3.8528 0.7689 0.672
 46 6.171860e+05 4.2665 3.4555 3.8380 0.7689 0.682
 47 6.319370e+05 4.2689 3.4548 3.8213 0.7690 0.692
 48 6.466940e+05 4.2711 3.4540 3.8023 0.7690 0.702
 49 6.614550e+05 4.2732 3.4536 3.7807 0.7691 0.712
 50 6.762210e+05 4.2752 3.4528 3.7556 0.7692 0.722
 51 6.909890e+05 4.2769 3.4518 3.7264 0.7692 0.732
 52 7.057590e+05 4.2783 3.4509 3.6918 0.7693 0.743
 53 7.205270e+05 4.2793 3.4498 3.6503 0.7694 0.753
 54 7.352890e+05 4.2798 3.4485 3.5993 0.7695 0.764
 55 7.500400e+05 4.2793 3.4471 3.5347 0.7697 0.775
 56 7.647680e+05 4.2775 3.4453 3.4489 0.7698 0.787
 57 7.794580e+05 4.2734 3.4424 3.3235 0.7700 0.798
 58 7.940770e+05 4.2636 3.4376 3.0945 0.7703 0.811
 59 8.085640e+05 4.2162 3.4066 1.9626 0.7708 0.816
