#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.3442 3.5079 1.8000 0.5147 0.348
  2 6.759990e+04 3.3567 3.5066 1.8000 0.5155 0.348
  3 1.357670e+05 3.3700 3.5051 1.8000 0.5164 0.348
  4 2.045250e+05 3.3840 3.5032 1.8000 0.5173 0.348
  5 2.738950e+05 3.3985 3.5016 1.8000 0.5184 0.348
  6 3.438940e+05 3.4135 3.4996 1.8000 0.5195 0.348
  7 4.145320e+05 3.4290 3.4978 1.8000 0.5207 0.348
  8 4.858150e+05 3.4450 3.4957 1.8000 0.5220 0.348
  9 5.577370e+05 3.4613 3.4938 1.8000 0.5234 0.348
 10 6.302860e+05 3.4781 3.4916 1.8000 0.5249 0.348
 11 7.034390e+05 3.4952 3.4896 1.8000 0.5266 0.348
 12 7.771590e+05 3.5126 3.4872 1.8000 0.5283 0.348
 13 8.514000e+05 3.5302 3.4849 1.7999 0.5302 0.348
 14 9.260980e+05 3.5480 3.4824 1.7999 0.5322 0.348
 15 1.001180e+06 3.5659 3.4803 1.7998 0.5344 0.348
 16 1.076540e+06 3.5840 3.4778 1.7997 0.5367 0.348
 17 1.152080e+06 3.6021 3.4753 1.7995 0.5392 0.348
 18 1.227680e+06 3.6201 3.4728 1.7993 0.5418 0.348
 19 1.303200e+06 3.6381 3.4703 1.7988 0.5446 0.348
 20 1.378480e+06 3.6560 3.4677 1.7981 0.5475 0.348
 21 1.453380e+06 3.6738 3.4652 1.7969 0.5506 0.348
 22 1.527720e+06 3.6913 3.4626 1.7950 0.5539 0.348
 23 1.601340e+06 3.7085 3.4601 1.7919 0.5573 0.348
 24 1.674080e+06 3.7254 3.4575 1.7869 0.5609 0.348
 25 1.745770e+06 3.7419 3.4548 1.7789 0.5646 0.348
 26 1.816270e+06 3.7581 3.4514 1.7655 0.5684 0.348
 27 1.885450e+06 3.7739 3.4481 1.7419 0.5723 0.348
 28 1.953200e+06 3.7892 3.4430 1.6950 0.5764 0.348
 29 2.019420e+06 3.8037 3.4317 1.5432 0.5805 0.348
