#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7939 3.5578 1.5000 0.6149 0.323
  2 6.951050e+04 3.8182 3.5549 1.4967 0.6185 0.370
  3 1.595380e+05 3.8483 3.5506 1.4873 0.6233 0.536
  4 2.616220e+05 3.8795 3.5439 1.4573 0.6295 0.881
  5 3.652070e+05 3.9060 3.5293 1.2803 0.6363 1.282
  6 4.647960e+05 3.9309 3.4804 1.2784 0.6441 1.725
  7 5.563190e+05 3.9513 3.4639 1.2754 0.6518 2.160
  8 6.414510e+05 3.9690 3.4526 1.2712 0.6593 2.576
  9 7.206300e+05 3.9845 3.4446 1.2659 0.6667 2.964
 10 7.943670e+05 3.9987 3.4374 1.2594 0.6738 3.324
 11 8.631340e+05 4.0117 3.4318 1.2519 0.6808 3.653
 12 9.273650e+05 4.0240 3.4267 1.2430 0.6876 3.954
 13 9.874500e+05 4.0357 3.4150 0.9998 0.6942 3.961
