#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.5132 3.6186 2.0000 0.5685 0.294
  2 1.225400e+05 3.5518 3.6151 2.0000 0.5712 0.700
  3 3.500610e+05 3.6111 3.6056 2.0000 0.5743 1.987
  4 6.062470e+05 3.6653 3.5782 1.9996 0.5765 3.820
  5 8.688330e+05 3.7091 3.5527 1.9967 0.5784 5.781
  6 1.132080e+06 3.7418 3.5328 1.9851 0.5799 7.590
  7 1.394200e+06 3.7649 3.5163 1.9564 0.5811 9.126
  8 1.655020e+06 3.7800 3.5020 1.9034 0.5818 10.367
  9 1.915310e+06 3.7899 3.4886 1.8213 0.5823 11.384
 10 2.175650e+06 3.7965 3.4741 1.7064 0.5828 12.217
 11 2.436520e+06 3.8025 3.4574 1.5540 0.5839 12.936
 12 2.692370e+06 3.8076 3.4360 1.3604 0.5853 13.546
 13 2.938490e+06 3.8143 3.4104 1.1206 0.5879 14.083
 14 3.101830e+06 3.8040 3.4034 0.5859 0.5859 14.083
