#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.3073 3.6464 4.5000 0.9673 0.266
  2 1.470030e+03 4.3293 3.6447 4.5000 0.9676 0.387
  3 3.676750e+03 4.3579 3.6420 4.5000 0.9678 0.586
  4 5.981100e+03 4.3838 3.6395 4.5000 0.9679 0.801
  5 8.311020e+03 4.4071 3.6369 4.5000 0.9679 1.023
  6 1.065860e+04 4.4281 3.6345 4.5000 0.9679 1.250
  7 1.302280e+04 4.4471 3.6322 4.5000 0.9680 1.482
  8 1.540340e+04 4.4643 3.6298 4.5000 0.9680 1.688
  9 1.780040e+04 4.4799 3.6275 4.5000 0.9681 1.738
 10 2.021360e+04 4.4942 3.6251 4.5000 0.9681 1.386
 11 2.264300e+04 4.5072 3.6226 4.5000 0.9681 0.695
 12 2.508840e+04 4.5191 3.6213 4.5000 0.9682 0.240
 13 2.754980e+04 4.5299 3.6202 4.5000 0.9682 0.212
 14 3.002700e+04 4.5399 3.6184 4.5000 0.9682 0.231
 15 3.252000e+04 4.5491 3.6164 4.5000 0.9683 0.252
 16 3.502830e+04 4.5575 3.6151 4.5000 0.9683 0.275
 17 3.755180e+04 4.5653 3.6133 4.5000 0.9684 0.301
 18 4.009030e+04 4.5725 3.6119 4.5000 0.9684 0.329
 19 4.264370e+04 4.5791 3.6103 4.5000 0.9684 0.360
 20 4.521180e+04 4.5852 3.6085 4.5000 0.9685 0.393
 21 4.779440e+04 4.5909 3.6073 4.5000 0.9685 0.429
 22 5.039130e+04 4.5962 3.6058 4.5000 0.9686 0.470
 23 5.300240e+04 4.6011 3.6044 4.5000 0.9686 0.512
 24 5.562740e+04 4.6057 3.6030 4.4999 0.9686 0.558
 25 5.826620e+04 4.6100 3.6014 4.4999 0.9687 0.607
 26 6.091860e+04 4.6140 3.6003 4.4999 0.9687 0.658
 27 6.358440e+04 4.6177 3.5989 4.4999 0.9688 0.711
 28 6.626340e+04 4.6213 3.5972 4.4999 0.9688 0.767
 29 6.895540e+04 4.6247 3.5963 4.4998 0.9688 0.824
 30 7.166030e+04 4.6278 3.5948 4.4998 0.9689 0.882
 31 7.437790e+04 4.6309 3.5936 4.4998 0.9689 0.942
 32 7.710800e+04 4.6337 3.5922 4.4997 0.9690 1.002
 33 7.985040e+04 4.6365 3.5907 4.4997 0.9690 1.066
 34 8.260490e+04 4.6391 3.5896 4.4997 0.9691 1.122
 35 8.537130e+04 4.6417 3.5882 4.4997 0.9691 1.183
 36 8.814940e+04 4.6441 3.5866 4.4997 0.9691 1.244
 37 9.093900e+04 4.6465 3.5856 4.4997 0.9692 1.305
 38 9.374000e+04 4.6488 3.5841 4.4997 0.9692 1.365
 39 9.655210e+04 4.6510 3.5826 4.4997 0.9693 1.423
 40 9.937510e+04 4.6532 3.5813 4.4997 0.9693 1.479
 41 1.022090e+05 4.6554 3.5801 4.4997 0.9693 1.534
 42 1.050530e+05 4.6575 3.5787 4.4997 0.9694 1.587
 43 1.079080e+05 4.6595 3.5771 4.4997 0.9694 1.637
 44 1.107730e+05 4.6615 3.5761 4.4997 0.9695 1.686
 45 1.136480e+05 4.6635 3.5747 4.4997 0.9695 1.732
 46 1.165330e+05 4.6655 3.5733 4.4996 0.9696 1.776
 47 1.194270e+05 4.6675 3.5717 4.4996 0.9696 1.817
 48 1.223310e+05 4.6694 3.5708 4.4996 0.9697 1.856
 49 1.252440e+05 4.6713 3.5694 4.4996 0.9697 1.893
 50 1.281660e+05 4.6732 3.5680 4.4996 0.9697 1.927
 51 1.310980e+05 4.6751 3.5665 4.4996 0.9698 1.958
 52 1.340380e+05 4.6770 3.5655 4.4996 0.9698 1.988
 53 1.369860e+05 4.6789 3.5642 4.4996 0.9699 2.016
 54 1.399430e+05 4.6808 3.5628 4.4996 0.9699 2.041
 55 1.429080e+05 4.6826 3.5614 4.4996 0.9700 2.065
 56 1.458810e+05 4.6845 3.5601 4.4996 0.9700 2.086
