#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.9891 3.5806 1.7000 0.7079 0.291
  2 3.101240e+04 4.0022 3.5793 1.6999 0.7107 0.788
  3 7.861680e+04 4.0169 3.5725 1.6997 0.7130 2.026
  4 1.373100e+05 4.0306 3.5346 1.6992 0.7153 3.910
  5 2.009280e+05 4.0404 3.5105 1.6970 0.7169 5.904
  6 2.660400e+05 4.0465 3.4931 1.6903 0.7180 7.653
  7 3.314500e+05 4.0501 3.4809 1.6772 0.7187 9.066
  8 3.967860e+05 4.0522 3.4708 1.6564 0.7192 10.185
  9 4.618960e+05 4.0537 3.4623 1.6280 0.7197 11.088
 10 5.266220e+05 4.0550 3.4547 1.5921 0.7203 11.829
 11 5.908000e+05 4.0563 3.4478 1.5491 0.7210 12.448
 12 6.542480e+05 4.0578 3.4409 1.4996 0.7218 12.970
 13 7.167560e+05 4.0594 3.4344 1.4441 0.7228 13.417
 14 7.780840e+05 4.0614 3.4280 1.3833 0.7240 13.800
 15 8.379760e+05 4.0638 3.4193 1.2673 0.7255 14.144
 16 8.769400e+05 4.0567 3.4165 0.7233 0.7233 14.144
