#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1868 3.5886 2.5000 0.8225 0.302
  2 9.509200e+03 4.1933 3.5879 2.5000 0.8241 0.465
  3 2.609820e+04 4.2014 3.5851 2.5000 0.8254 0.872
  4 4.451090e+04 4.2073 3.5794 2.4999 0.8260 1.381
  5 6.344340e+04 4.2116 3.5615 2.4999 0.8262 1.929
  6 8.261010e+04 4.2146 3.5497 2.4998 0.8264 2.491
  7 1.019240e+05 4.2168 3.5419 2.4996 0.8266 3.052
  8 1.213420e+05 4.2182 3.5355 2.4993 0.8267 3.604
  9 1.408370e+05 4.2193 3.5306 2.4989 0.8268 4.141
 10 1.603900e+05 4.2200 3.5263 2.4983 0.8268 4.660
 11 1.799880e+05 4.2204 3.5225 2.4975 0.8269 5.159
 12 1.996230e+05 4.2208 3.5190 2.4964 0.8269 5.637
 13 2.192900e+05 4.2210 3.5163 2.4950 0.8270 6.095
 14 2.389830e+05 4.2212 3.5137 2.4934 0.8270 6.532
 15 2.587020e+05 4.2213 3.5112 2.4914 0.8270 6.951
 16 2.784430e+05 4.2214 3.5088 2.4890 0.8271 7.351
 17 2.982070e+05 4.2215 3.5068 2.4862 0.8271 7.734
 18 3.179930e+05 4.2215 3.5049 2.4830 0.8271 8.100
 19 3.377990e+05 4.2216 3.5033 2.4794 0.8272 8.451
 20 3.576270e+05 4.2217 3.5015 2.4754 0.8272 8.787
 21 3.774760e+05 4.2217 3.5000 2.4708 0.8272 9.110
 22 3.973470e+05 4.2217 3.4982 2.4658 0.8273 9.420
 23 4.172390e+05 4.2218 3.4968 2.4604 0.8273 9.717
 24 4.371530e+05 4.2218 3.4954 2.4544 0.8273 10.003
 25 4.570900e+05 4.2219 3.4939 2.4479 0.8274 10.278
 26 4.770490e+05 4.2219 3.4925 2.4409 0.8274 10.542
 27 4.970310e+05 4.2220 3.4911 2.4334 0.8274 10.797
 28 5.170360e+05 4.2220 3.4897 2.4253 0.8274 11.042
 29 5.370650e+05 4.2221 3.4888 2.4167 0.8275 11.279
 30 5.571170e+05 4.2221 3.4874 2.4076 0.8275 11.507
 31 5.771940e+05 4.2221 3.4860 2.3979 0.8275 11.728
 32 5.972950e+05 4.2222 3.4850 2.3877 0.8275 11.941
 33 6.174210e+05 4.2222 3.4835 2.3770 0.8276 12.146
 34 6.375730e+05 4.2223 3.4825 2.3657 0.8276 12.346
 35 6.577510e+05 4.2223 3.4810 2.3538 0.8276 12.538
 36 6.779550e+05 4.2224 3.4800 2.3414 0.8277 12.725
 37 6.981860e+05 4.2224 3.4785 2.3284 0.8277 12.904
 38 7.184450e+05 4.2224 3.4775 2.3149 0.8277 13.081
 39 7.387310e+05 4.2225 3.4759 2.3008 0.8278 13.251
 40 7.590450e+05 4.2225 3.4748 2.2861 0.8278 13.415
 41 7.793890e+05 4.2226 3.4737 2.2708 0.8278 13.575
 42 7.997600e+05 4.2226 3.4721 2.2550 0.8278 13.731
 43 8.201620e+05 4.2227 3.4709 2.2386 0.8279 13.882
 44 8.405930e+05 4.2227 3.4697 2.2216 0.8279 14.029
 45 8.610540e+05 4.2228 3.4684 2.2041 0.8279 14.171
 46 8.815460e+05 4.2228 3.4668 2.1859 0.8280 14.310
 47 9.020700e+05 4.2228 3.4656 2.1672 0.8280 14.446
 48 9.226270e+05 4.2229 3.4643 2.1479 0.8280 14.577
 49 9.432160e+05 4.2229 3.4629 2.1280 0.8281 14.706
 50 9.638390e+05 4.2230 3.4611 2.1074 0.8281 14.831
 51 9.844950e+05 4.2231 3.4596 2.0863 0.8281 14.954
 52 1.005190e+06 4.2231 3.4582 2.0645 0.8282 15.073
 53 1.025910e+06 4.2232 3.4568 2.0422 0.8282 15.190
 54 1.046670e+06 4.2232 3.4553 2.0193 0.8282 15.303
 55 1.067460e+06 4.2232 3.4538 1.9958 0.8282 15.413
 56 1.088280e+06 4.2233 3.4522 1.9717 0.8283 15.522
 57 1.109130e+06 4.2233 3.4505 1.9469 0.8283 15.628
 58 1.130030e+06 4.2234 3.4488 1.9216 0.8284 15.732
 59 1.150960e+06 4.2235 3.4471 1.8955 0.8284 15.834
 60 1.171930e+06 4.2235 3.4459 1.8689 0.8284 15.933
 61 1.192930e+06 4.2236 3.4442 1.8415 0.8285 16.030
 62 1.213980e+06 4.2237 3.4423 1.8135 0.8285 16.127
 63 1.235070e+06 4.2237 3.4409 1.7848 0.8286 16.220
 64 1.256200e+06 4.2239 3.4389 1.7532 0.8287 16.311
 65 1.277320e+06 4.2240 3.4361 1.6964 0.8288 16.402
 66 1.298400e+06 4.2244 3.4231 1.2740 0.8290 16.532
