#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1201 3.5747 1.9000 0.7666 0.297
  2 1.713730e+04 4.1247 3.5743 1.8998 0.7686 0.628
  3 4.635950e+04 4.1295 3.5702 1.8993 0.7703 1.434
  4 8.058270e+04 4.1329 3.5435 1.8991 0.7714 2.529
  5 1.162520e+05 4.1352 3.5228 1.8986 0.7720 3.690
  6 1.524200e+05 4.1366 3.5097 1.8974 0.7723 4.816
  7 1.888370e+05 4.1376 3.4997 1.8950 0.7726 5.864
  8 2.254050e+05 4.1382 3.4924 1.8911 0.7728 6.821
  9 2.620770e+05 4.1387 3.4858 1.8854 0.7729 7.687
 10 2.988270e+05 4.1390 3.4804 1.8777 0.7731 8.469
 11 3.356410e+05 4.1392 3.4756 1.8677 0.7732 9.172
 12 3.725090e+05 4.1394 3.4714 1.8555 0.7732 9.808
 13 4.094270e+05 4.1395 3.4677 1.8408 0.7733 10.384
 14 4.463920e+05 4.1396 3.4640 1.8238 0.7734 10.907
 15 4.834050e+05 4.1397 3.4603 1.8043 0.7734 11.386
 16 5.204700e+05 4.1398 3.4570 1.7823 0.7735 11.825
 17 5.575890e+05 4.1400 3.4537 1.7579 0.7736 12.228
 18 5.946630e+05 4.1402 3.4501 1.7312 0.7737 12.600
 19 6.316480e+05 4.1405 3.4470 1.7021 0.7739 12.944
 20 6.685310e+05 4.1408 3.4437 1.6708 0.7741 13.266
 21 7.052940e+05 4.1413 3.4403 1.6372 0.7744 13.564
 22 7.419110e+05 4.1419 3.4371 1.6015 0.7748 13.843
 23 7.783460e+05 4.1427 3.4338 1.5637 0.7753 14.104
 24 8.145480e+05 4.1436 3.4291 1.5014 0.7759 14.350
