#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.1437 3.5016 3.0000 0.7760 0.351
  2 1.060250e+04 4.1536 3.5004 2.9976 0.7776 0.355
  3 2.259050e+04 4.1630 3.4992 2.9940 0.7787 0.362
  4 3.591700e+04 4.1720 3.4975 2.9890 0.7798 0.373
  5 5.051110e+04 4.1805 3.4963 2.9818 0.7808 0.390
  6 6.618950e+04 4.1882 3.4949 2.9720 0.7818 0.412
  7 8.273700e+04 4.1950 3.4936 2.9589 0.7827 0.439
  8 9.995270e+04 4.2009 3.4922 2.9414 0.7835 0.472
  9 1.176690e+05 4.2060 3.4906 2.9184 0.7843 0.508
 10 1.357530e+05 4.2104 3.4889 2.8876 0.7851 0.549
 11 1.540990e+05 4.2142 3.4870 2.8453 0.7859 0.594
 12 1.726220e+05 4.2174 3.4845 2.7840 0.7867 0.643
 13 1.912420e+05 4.2198 3.4811 2.9874 0.8188 0.970
 14 2.058690e+05 4.2196 3.4781 2.8979 0.8193 1.019
 15 2.203410e+05 4.2232 3.4340 2.8974 0.8199 1.068
 16 2.634680e+05 4.2347 3.4105 2.8942 0.8217 1.224
 17 2.924120e+05 4.2176 3.3904 2.4217 0.8232 1.340
