#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 4.2579 3.5150 4.0000 0.8473 0.363
  2 5.421050e+03 4.2725 3.5131 3.9997 0.8485 0.365
  3 1.139670e+04 4.2862 3.5112 3.9992 0.8494 0.368
  4 1.792540e+04 4.2994 3.5097 3.9986 0.8502 0.373
  5 2.502210e+04 4.3118 3.5082 3.9975 0.8509 0.380
  6 3.265810e+04 4.3232 3.5064 3.9960 0.8516 0.389
  7 4.077870e+04 4.3336 3.5050 3.9939 0.8522 0.400
  8 4.931700e+04 4.3427 3.5038 3.9910 0.8528 0.414
  9 5.820520e+04 4.3508 3.5026 3.9873 0.8532 0.430
 10 6.738050e+04 4.3578 3.5014 3.9825 0.8536 0.448
 11 7.678820e+04 4.3641 3.5004 3.9766 0.8539 0.467
 12 8.638240e+04 4.3696 3.4994 3.9694 0.8542 0.488
 13 9.612610e+04 4.3745 3.4984 3.9608 0.8544 0.510
 14 1.059900e+05 4.3790 3.4974 3.9504 0.8546 0.533
 15 1.159500e+05 4.3831 3.4964 3.9382 0.8548 0.557
 16 1.259890e+05 4.3868 3.4954 3.9237 0.8550 0.581
 17 1.360930e+05 4.3903 3.4944 3.9065 0.8551 0.607
 18 1.462520e+05 4.3934 3.4934 3.8861 0.8553 0.633
 19 1.564580e+05 4.3963 3.4923 3.8617 0.8554 0.659
 20 1.667050e+05 4.3987 3.4911 3.8323 0.8556 0.687
 21 1.769900e+05 4.4007 3.4898 3.7965 0.8557 0.715
 22 1.873090e+05 4.4022 3.4885 3.7525 0.8558 0.744
 23 1.976600e+05 4.4028 3.4873 3.6973 0.8559 0.774
 24 2.080430e+05 4.4023 3.4856 3.6250 0.8561 0.804
 25 2.184550e+05 4.4000 3.4836 3.5252 0.8562 0.837
 26 2.288940e+05 4.3941 3.4807 3.3733 0.8564 0.871
 27 2.393570e+05 4.3789 3.4752 3.0652 0.8567 0.908
 28 2.498380e+05 4.3249 3.4523 1.8047 0.8571 0.942
