#n   age/yr      logL   logTef Mact   Mcore C/O
#(1) (2)         (3)    (4)    (5)    (6)   (7)
  1 0.000000e+00 3.7743 3.5080 1.9000 0.5955 0.344
  2 5.441590e+04 3.7916 3.5060 1.8992 0.5981 0.344
  3 1.150530e+05 3.8119 3.5032 1.8977 0.6014 0.344
  4 1.817230e+05 3.8344 3.5005 1.8947 0.6056 0.344
  5 2.530660e+05 3.8579 3.4972 1.8887 0.6107 0.357
  6 3.267580e+05 3.8801 3.4936 1.8768 0.6160 0.384
  7 4.005810e+05 3.9004 3.4896 1.8531 0.6215 0.425
  8 4.731820e+05 3.9185 3.4847 1.8028 0.6271 0.473
  9 5.437310e+05 3.9346 3.4749 1.6410 0.6327 0.515
 10 5.942270e+05 3.9402 3.4587 0.6362 0.6362 0.515
